CreditScore,Gender,Age,Tenure,EstimatedSalary,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited,Geography_Germany,Geography_Spain,BalanceSalaryRatio,IsHighBalance,BalanceZero,IsHighSalary,ProductUsage,Germany_X_Balance,Germany_X_EstimatedSalary,IsGermanAndLowCreditScore,IsGermanWithoutCrCard,IsGermanAndInactive
515,1,65,7,142548.33,92113.61,1,1,1,0,0,0,0.6461921370808063,0,0,1,1,0.0,0.0,0,0,0
521,1,25,7,157878.67,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
739,1,38,0,12796.43,128366.44,1,0,0,0,0,1,10.031425952394535,1,0,0,0,0.0,0.0,0,0,0
585,1,42,2,18657.77,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
733,1,74,3,134589.58,106545.53,1,1,1,0,1,0,0.7916328292279388,1,0,1,1,106545.53,134589.58,0,0,0
542,0,43,8,10350.74,145618.37,1,1,1,0,0,0,14.068401872716347,1,0,0,1,0.0,0.0,0,0,0
788,1,37,8,66013.27,141541.25,1,0,0,0,0,1,2.1441332931999884,1,0,0,0,0.0,0.0,0,0,0
435,1,32,2,5907.11,57017.06,2,1,1,0,1,0,9.652276663207559,0,0,0,2,57017.06,5907.11,1,0,0
577,1,42,9,74077.91,0.0,1,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
703,0,51,3,77294.56,0.0,3,1,1,1,0,0,0.0,0,1,0,3,0.0,0.0,0,0,0
728,0,35,8,54359.02,125884.95,2,0,0,1,1,0,2.315806098049597,1,0,0,0,125884.95,54359.02,0,1,1
728,1,32,5,156124.93,61825.5,1,1,1,0,1,0,0.3960001775501197,0,0,1,1,61825.5,156124.93,0,0,0
718,1,35,8,94820.85,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
621,0,40,6,155155.25,0.0,1,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
523,0,40,2,128702.1,102967.41,1,0,0,1,0,0,0.8000445214180655,1,0,1,0,0.0,0.0,0,0,0
657,1,25,2,22745.5,171770.55,1,0,0,0,1,0,7.551847618210195,1,0,0,0,171770.55,22745.5,0,1,1
727,1,40,1,71865.31,93051.64,2,0,0,1,1,0,1.2948060754208115,0,0,0,0,93051.64,71865.31,0,1,1
643,1,36,7,84294.82,161064.64,2,1,1,0,0,0,1.9107299831709708,1,0,0,2,0.0,0.0,0,0,0
645,0,48,7,149139.13,90612.34,1,1,1,0,0,0,0.6075691872414704,0,0,1,1,0.0,0.0,0,0,0
568,1,28,5,185489.11,145105.64,2,0,0,0,0,0,0.7822865719717994,1,0,1,0,0.0,0.0,0,0,0
599,1,58,4,176407.15,0.0,1,0,0,1,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
672,0,45,9,92027.69,0.0,1,1,1,1,0,0,0.0,0,1,0,1,0.0,0.0,0,0,0
685,1,33,6,43932.54,174912.72,1,1,1,0,0,0,3.9813932907134437,1,0,0,1,0.0,0.0,0,0,0
516,0,46,1,115789.25,104947.72,1,0,0,1,0,0,0.906368423666273,1,0,1,0,0.0,0.0,0,0,0
685,1,31,10,125777.28,135213.71,1,1,1,0,0,1,1.0750249170597423,1,0,1,1,0.0,0.0,0,0,0
806,1,25,7,18461.9,0.0,2,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
604,1,36,6,79633.38,116229.85,2,1,1,0,0,0,1.4595619324459166,1,0,0,2,0.0,0.0,0,0,0
648,0,53,6,121542.29,111201.41,1,1,1,0,0,1,0.9149194901626422,1,0,1,1,0.0,0.0,0,0,0
545,0,32,4,94739.2,0.0,1,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
756,1,27,1,93302.29,131899.0,1,0,0,0,1,0,1.413673769421951,1,0,0,0,131899.0,93302.29,0,1,1
569,1,35,10,193793.78,124525.52,1,1,1,0,0,0,0.6425671659843778,1,0,1,1,0.0,0.0,0,0,0
596,1,47,6,74835.65,0.0,1,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
475,1,39,6,56999.9,0.0,1,1,1,1,0,0,0.0,0,1,0,1,0.0,0.0,0,0,0
646,0,45,3,57236.44,47134.75,1,1,1,0,0,0,0.8235094635515416,0,0,0,1,0.0,0.0,0,0,0
784,1,35,3,81483.64,0.0,2,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
552,1,45,9,26752.56,0.0,2,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
729,1,44,5,9200.54,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
609,1,61,1,22447.85,0.0,1,0,0,1,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
555,1,51,5,189122.89,0.0,3,0,0,1,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
572,0,19,1,16161.82,138657.08,1,1,1,0,1,0,8.579298618596173,1,0,0,1,138657.08,16161.82,1,0,0
785,0,34,9,68600.36,70302.48,1,1,1,0,0,0,1.0248121146886109,0,0,0,1,0.0,0.0,0,0,0
714,0,36,1,447.73,101609.01,2,1,1,0,1,0,226.94259933442027,1,0,0,2,101609.01,447.73,0,0,0
738,1,35,3,15650.73,0.0,1,1,1,0,0,1,0.0,0,1,0,1,0.0,0.0,0,0,0
639,1,38,5,149599.62,130170.82,1,1,1,0,1,0,0.8701280123572507,1,0,1,1,130170.82,149599.62,0,0,0
520,1,61,8,90304.01,133802.29,2,1,1,0,1,0,1.4816871365955955,1,0,0,2,133802.29,90304.01,1,0,0
764,0,24,7,115676.38,106234.02,1,0,0,0,0,0,0.918372618506907,1,0,1,0,0.0,0.0,0,0,0
661,1,39,6,38812.67,132628.98,1,0,0,0,0,1,3.4171568201826883,1,0,0,0,0.0,0.0,0,0,0
564,1,41,9,34338.21,103522.75,2,1,1,0,1,0,3.014797509829429,1,0,0,2,103522.75,34338.21,1,0,0
708,0,42,8,823.36,192390.52,2,0,0,0,1,0,233.66512825495528,1,0,0,0,192390.52,823.36,0,1,1
512,1,36,1,135482.26,0.0,1,1,1,1,0,1,0.0,0,1,1,1,0.0,0.0,0,0,0
592,1,37,9,10656.89,0.0,3,1,1,0,0,1,0.0,0,1,0,3,0.0,0.0,0,0,0
619,0,38,3,116467.35,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
775,1,52,8,96823.32,109922.61,1,1,1,1,0,0,1.135290651053899,1,0,0,1,0.0,0.0,0,0,0
850,0,44,5,171096.2,128605.32,1,1,1,0,1,0,0.7516550338347666,1,0,1,1,128605.32,171096.2,0,0,0
577,0,37,4,79881.39,0.0,1,1,1,0,0,0,0.0,0,1,0,1,0.0,0.0,0,0,0
724,0,37,10,157862.82,68598.56,1,0,0,0,0,0,0.43454538567092615,0,0,1,0,0.0,0.0,0,0,0
710,1,35,1,127951.81,106518.52,1,1,1,0,0,1,0.8324893567351647,1,0,1,1,0.0,0.0,0,0,0
696,0,31,8,191074.11,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
376,0,46,6,157333.69,0.0,1,0,0,1,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
675,0,29,8,133457.52,121326.42,1,0,0,0,1,0,0.909101412943984,1,0,1,0,121326.42,133457.52,0,1,1
745,1,36,8,130789.6,67226.37,1,0,0,0,0,0,0.5140039422094722,0,0,1,0,0.0,0.0,0,0,0
697,0,25,5,128373.88,82931.85,2,1,1,0,0,1,0.6460180996321059,0,0,1,2,0.0,0.0,0,0,0
599,0,39,4,194273.2,0.0,1,0,0,1,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
715,0,38,5,5684.17,118590.41,1,1,1,1,0,0,20.86327643261901,1,0,0,1,0.0,0.0,0,0,0
659,1,67,4,131043.2,145981.87,1,1,1,0,0,0,1.1139980556030378,1,0,1,1,0.0,0.0,0,0,0
684,0,48,3,21228.34,73309.38,1,0,0,1,0,0,3.4533731794384304,0,0,0,0,0.0,0.0,0,0,0
635,0,48,8,43250.3,130796.33,2,1,1,0,0,0,3.0241716242430687,1,0,0,2,0.0,0.0,0,0,0
789,1,33,8,4389.4,151607.56,1,0,0,0,1,0,34.53947236524354,1,0,0,0,151607.56,4389.4,0,1,1
571,0,66,9,189271.9,111577.01,1,1,1,0,1,0,0.5895064719062894,1,0,1,1,111577.01,189271.9,1,0,0
694,1,39,0,102284.2,107042.74,1,1,1,0,0,1,1.0465227278504403,1,0,1,1,0.0,0.0,0,0,0
665,0,42,2,156774.94,156371.61,2,1,1,1,0,1,0.9974273311793325,1,0,1,2,0.0,0.0,0,0,0
706,0,44,4,69865.49,129605.99,1,0,0,0,0,0,1.855078809294832,1,0,0,0,0.0,0.0,0,0,0
807,0,43,0,85523.24,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
771,0,67,8,51219.8,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
531,1,27,8,7222.92,132576.25,1,0,0,0,0,1,18.354938169050744,1,0,0,0,0.0,0.0,0,0,0
629,0,37,6,23971.33,129101.3,1,1,1,0,0,0,5.385654446374064,1,0,0,1,0.0,0.0,0,0,0
850,0,31,1,132173.31,108822.4,1,1,1,0,1,0,0.8233311248693098,1,0,1,1,108822.4,132173.31,0,0,0
685,1,35,4,113639.64,137948.51,1,0,0,0,0,1,1.2139118884924311,1,0,1,0,0.0,0.0,0,0,0
642,1,32,7,39768.59,100433.8,1,1,1,0,0,1,2.525455390799624,1,0,0,1,0.0,0.0,0,0,0
529,1,63,4,108732.96,96134.11,3,0,0,1,0,1,0.8841303501716499,0,0,1,0,0.0,0.0,0,0,0
683,0,43,4,117349.19,115888.04,1,1,1,1,1,0,0.9875486997396402,1,0,1,1,115888.04,117349.19,0,0,0
663,0,42,5,78004.5,124626.07,1,1,1,0,0,0,1.5976779544769855,1,0,0,1,0.0,0.0,0,0,0
563,0,34,6,152417.79,139810.34,1,1,1,0,0,0,0.9172836058048078,1,0,1,1,0.0,0.0,0,0,0
637,0,34,9,26057.08,0.0,2,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
544,1,37,3,79972.09,84496.71,1,0,0,0,0,0,1.0565774884712906,0,0,0,0,0.0,0.0,0,0,0
649,1,70,9,107125.79,116854.71,2,1,1,0,1,0,1.0908177199906766,1,0,1,2,116854.71,107125.79,0,0,0
638,0,48,10,47679.14,138333.03,1,1,1,0,0,0,2.9013323226887064,1,0,0,1,0.0,0.0,0,0,0
723,1,25,3,134509.47,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
635,1,43,5,153265.31,78992.75,2,0,0,0,1,0,0.5153987552695388,0,0,1,0,78992.75,153265.31,0,1,1
750,0,38,7,179883.04,97257.41,2,1,1,0,0,1,0.5406702599644747,0,0,1,2,0.0,0.0,0,0,0
730,1,34,5,138882.98,122453.37,2,0,0,0,0,0,0.8817017751203207,1,0,1,0,0.0,0.0,0,0,0
750,0,36,8,9855.81,112940.07,1,1,1,0,0,1,11.459237749104338,1,0,0,1,0.0,0.0,0,0,0
586,0,43,8,67046.83,132558.26,1,0,0,1,0,0,1.977099588451833,1,0,0,0,0.0,0.0,0,0,0
520,0,38,4,56388.63,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
652,0,48,8,77764.37,133297.24,1,0,0,0,0,0,1.7141171464515175,1,0,0,0,0.0,0.0,0,0,0
550,0,46,7,130590.35,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
594,1,27,0,151912.49,197041.8,1,0,0,0,0,0,1.2970743880243158,1,0,1,0,0.0,0.0,0,0,0
749,0,44,0,151083.8,71497.79,2,0,0,0,1,0,0.4732326695515998,0,0,1,0,71497.79,151083.8,0,1,1
668,1,32,7,777.37,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
614,0,35,6,69454.24,128100.28,1,0,0,1,1,0,1.84438387058875,1,0,0,0,128100.28,69454.24,0,1,1
773,1,25,1,11723.57,124532.78,2,1,1,0,0,0,10.62242815115191,1,0,0,2,0.0,0.0,0,0,0
551,1,31,9,91565.25,82293.82,2,1,1,0,1,0,0.8987451025361697,0,0,0,2,82293.82,91565.25,1,0,0
566,1,36,1,79616.37,142120.91,1,0,0,0,0,0,1.7850714620623875,1,0,0,0,0.0,0.0,0,0,0
569,1,34,0,102299.81,151839.26,1,0,0,1,0,1,1.4842574976434464,1,0,1,0,0.0,0.0,0,0,0
659,1,31,7,104533.51,149620.88,2,1,1,0,0,1,1.431319774874105,1,0,1,2,0.0,0.0,0,0,0
722,0,49,3,140765.57,168197.66,1,0,0,1,0,0,1.1948778383805074,1,0,1,0,0.0,0.0,0,0,0
655,1,37,5,66214.13,93147.0,2,0,0,0,0,0,1.406754117285842,0,0,0,0,0.0,0.0,0,0,0
615,0,35,2,139816.1,97440.02,2,1,1,0,0,0,0.6969155912659558,0,0,1,2,0.0,0.0,0,0,0
752,0,42,3,140139.28,65046.08,2,1,1,0,1,0,0.46415309112477243,0,0,1,2,65046.08,140139.28,0,0,0
661,0,28,7,102297.15,95357.49,1,0,0,0,0,1,0.9321617464416165,0,0,1,0,0.0,0.0,0,0,0
838,1,43,9,145765.83,123105.88,2,0,0,0,0,1,0.8445455289487256,1,0,1,0,0.0,0.0,0,0,0
610,1,29,9,83912.24,0.0,3,1,1,0,0,1,0.0,0,1,0,3,0.0,0.0,0,0,0
811,1,44,3,78439.73,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
587,1,62,7,6776.92,121286.27,1,1,1,0,0,1,17.8969605661569,1,0,0,1,0.0,0.0,0,0,0
811,0,28,4,9903.42,167738.82,2,1,1,0,1,0,16.93746402757835,1,0,0,2,167738.82,9903.42,0,0,0
759,0,38,1,91561.91,104091.29,1,0,0,0,0,0,1.1368405268085822,1,0,0,0,0.0,0.0,0,0,0
648,0,42,8,4027.02,121980.56,2,0,0,0,1,0,30.290527486826488,1,0,0,0,121980.56,4027.02,0,1,1
788,0,43,10,116111.51,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
725,1,39,1,184023.54,50880.98,2,1,1,0,1,0,0.27649169231284215,0,0,1,2,50880.98,184023.54,0,0,0
646,0,42,3,67124.48,175159.9,2,0,0,1,0,0,2.609478687954082,1,0,0,0,0.0,0.0,0,0,0
601,0,26,7,50070.59,105514.69,2,0,0,0,1,0,2.10731868747702,1,0,0,0,105514.69,50070.59,0,1,1
521,1,52,5,53793.1,116497.31,3,0,0,1,1,0,2.165655260618927,1,0,0,0,116497.31,53793.1,1,1,1
561,0,33,6,45261.47,0.0,2,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
564,1,42,7,36721.4,99824.45,1,1,1,0,0,0,2.718427129684598,0,0,0,1,0.0,0.0,0,0,0
444,1,45,6,130009.85,0.0,1,0,0,1,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
650,1,71,0,175380.77,0.0,1,1,1,0,0,1,0.0,0,1,1,1,0.0,0.0,0,0,0
724,1,40,10,127847.25,0.0,1,0,0,1,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
719,1,35,3,138231.7,122964.88,1,1,1,0,0,1,0.8895563029319613,1,0,1,1,0.0,0.0,0,0,0
548,0,29,4,48673.18,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
635,1,24,4,70668.77,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
496,0,43,3,199505.53,0.0,2,1,1,0,0,1,0.0,0,1,1,2,0.0,0.0,0,0,0
676,0,37,5,169583.18,89634.69,1,1,1,1,0,0,0.5285588464610701,0,0,1,1,0.0,0.0,0,0,0
541,1,40,7,49063.42,95710.11,2,0,0,0,1,0,1.950742732569397,0,0,0,0,95710.11,49063.42,1,1,1
778,1,41,7,63337.19,139706.31,1,0,0,0,1,0,2.2057547864059015,1,0,0,0,139706.31,63337.19,0,1,1
850,0,45,5,60083.11,103909.86,1,0,0,1,1,0,1.7294354436712747,1,0,0,0,103909.86,60083.11,0,1,1
633,1,31,1,48606.71,0.0,1,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
625,1,49,6,165580.93,173434.9,1,0,0,1,0,0,1.047432817293634,1,0,1,0,0.0,0.0,0,0,0
485,1,32,6,194010.12,102238.01,2,1,1,0,0,1,0.526972562049856,1,0,1,2,0.0,0.0,0,0,0
547,0,48,1,69263.1,179380.74,2,1,1,0,0,0,2.5898456754029198,1,0,0,2,0.0,0.0,0,0,0
642,1,32,3,88698.83,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
718,0,25,4,63030.97,108691.95,1,0,0,0,0,0,1.724421343983759,1,0,0,0,0.0,0.0,0,0,0
582,0,32,4,59668.81,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
628,1,33,6,184230.23,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
737,1,35,0,64050.19,133377.8,1,1,1,0,1,0,2.0823950717398336,1,0,0,1,133377.8,64050.19,0,0,0
828,1,34,9,81853.98,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
609,1,53,10,154642.91,0.0,1,1,1,0,0,1,0.0,0,1,1,1,0.0,0.0,0,0,0
730,1,39,1,145679.6,116537.6,1,0,0,0,0,0,0.7999582645751361,1,0,1,0,0.0,0.0,0,0,0
631,0,22,3,30781.77,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
830,1,40,4,81622.52,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
645,1,29,1,196474.35,130131.08,2,1,1,0,0,0,0.6623311388993016,1,0,1,2,0.0,0.0,0,0,0
663,1,46,3,176276.1,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
678,1,30,0,35113.08,0.0,1,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
521,1,30,2,64299.82,107316.09,1,0,0,0,0,0,1.6689951853675484,1,0,0,0,0.0,0.0,0,0,0
625,0,24,1,180969.55,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
523,1,30,1,138176.78,83181.29,1,1,1,0,0,0,0.6019918107803641,0,0,1,1,0.0,0.0,0,0,0
714,0,72,3,86733.61,0.0,1,1,1,0,0,0,0.0,0,1,0,1,0.0,0.0,0,0,0
580,1,67,3,7418.92,153946.14,1,1,1,0,0,1,20.7504785063055,1,0,0,1,0.0,0.0,0,0,0
722,1,30,5,166376.54,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
630,0,39,7,140881.2,135483.17,1,0,0,1,0,1,0.9616838158675537,1,0,1,0,0.0,0.0,0,0,0
579,1,35,1,4460.2,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
670,0,38,4,110472.12,119624.54,2,1,1,0,0,0,1.0828482335633642,1,0,1,2,0.0,0.0,0,0,0
588,1,34,6,86460.28,121132.26,2,0,0,0,0,1,1.4010162816960574,1,0,0,0,0.0,0.0,0,0,0
807,0,42,1,16500.66,0.0,1,0,0,1,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
726,0,48,4,114020.06,0.0,1,0,0,1,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
812,1,25,5,131660.31,54817.55,1,0,0,0,1,0,0.41635592381637265,0,0,1,0,54817.55,131660.31,0,1,1
631,1,40,3,52449.62,107949.45,1,0,0,1,1,0,2.058155044783928,1,0,0,0,107949.45,52449.62,0,1,1
682,1,30,4,161465.31,0.0,1,1,1,0,0,0,0.0,0,1,1,1,0.0,0.0,0,0,0
625,0,49,2,20018.79,80816.45,1,1,1,0,0,1,4.0370297105869035,0,0,0,1,0.0,0.0,0,0,0
607,1,38,3,176318.27,98205.77,1,0,0,0,1,0,0.5569801132917196,0,0,1,0,98205.77,176318.27,0,1,1
600,0,50,6,50488.91,94684.27,1,1,1,0,0,1,1.8753478734240845,0,0,0,1,0.0,0.0,0,0,0
602,0,22,7,30379.6,141604.76,1,0,0,0,0,1,4.661179212366194,1,0,0,0,0.0,0.0,0,0,0
545,0,74,3,161326.73,0.0,2,1,1,0,0,1,0.0,0,1,1,2,0.0,0.0,0,0,0
675,1,33,3,45348.08,0.0,2,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
581,0,47,1,180251.68,122949.14,1,0,0,1,0,0,0.6820970545184378,1,0,1,0,0.0,0.0,0,0,0
640,1,33,8,34925.56,81677.22,2,0,0,0,1,0,2.3386087438540715,0,0,0,0,81677.22,34925.56,0,1,1
850,1,38,7,126555.74,80293.98,1,0,0,0,0,0,0.6344554581246176,0,0,1,0,0.0,0.0,0,0,0
490,0,48,8,187921.3,155413.06,1,0,0,0,0,1,0.8270114138205727,1,0,1,0,0.0,0.0,0,0,0
710,0,38,4,136390.88,0.0,2,1,1,0,0,1,0.0,0,1,1,2,0.0,0.0,0,0,0
613,1,38,9,78566.64,67111.65,1,0,0,1,1,0,0.8542003323548009,0,0,0,0,67111.65,78566.64,0,1,1
812,1,34,5,166038.27,103818.43,1,1,1,0,0,0,0.6252680782568982,1,0,1,1,0.0,0.0,0,0,0
723,0,20,4,140385.33,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
512,1,36,4,38629.3,152169.12,2,0,0,1,0,0,3.9392150517871145,1,0,0,0,0.0,0.0,0,0,0
731,0,52,10,24998.75,0.0,1,1,1,1,0,0,0.0,0,1,0,1,0.0,0.0,0,0,0
650,1,26,4,128815.33,214346.96,2,0,0,0,1,0,1.663986421491914,1,0,1,0,214346.96,128815.33,0,1,1
594,1,57,6,19376.56,0.0,1,0,0,1,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
844,1,40,7,31904.31,113348.14,1,0,0,1,0,0,3.5527532173552725,1,0,0,0,0.0,0.0,0,0,0
686,0,47,5,173179.79,170935.94,1,0,0,1,1,0,0.9870432340863792,1,0,1,0,170935.94,173179.79,0,1,1
695,1,52,8,22485.64,103023.26,1,1,1,0,1,0,4.5817357211091165,1,0,0,1,103023.26,22485.64,0,0,0
624,0,23,6,196668.51,0.0,2,1,1,0,0,1,0.0,0,1,1,2,0.0,0.0,0,0,0
503,1,37,6,136506.86,0.0,2,0,0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
535,0,31,7,36278.89,111855.04,2,1,1,0,0,0,3.083199072518481,1,0,0,2,0.0,0.0,0,0,0
743,0,32,6,163254.39,140348.56,2,1,1,0,1,0,0.8596924101091553,1,0,1,2,140348.56,163254.39,0,0,0
702,1,39,8,99654.13,0.0,2,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
658,1,29,3,20207.02,145512.84,1,0,0,0,0,0,7.201103378924749,1,0,0,0,0.0,0.0,0,0,0
677,0,41,8,4195.84,146720.98,2,1,1,0,1,0,34.968201838010984,1,0,0,2,146720.98,4195.84,0,0,0
664,1,32,10,112340.2,107209.73,1,1,1,0,0,0,0.9543309518765322,1,0,1,1,0.0,0.0,0,0,0
766,0,38,7,2035.94,130933.74,1,1,1,0,1,0,64.3111977759659,1,0,0,1,130933.74,2035.94,0,0,0
461,0,35,8,132295.95,0.0,1,0,0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
688,1,36,0,177383.68,89772.3,1,0,0,1,0,1,0.5060910902288193,0,0,1,0,0.0,0.0,0,0,0
678,0,32,5,90284.47,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
796,1,24,8,61349.37,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
803,1,42,5,196466.83,0.0,1,0,0,1,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
712,1,36,2,70758.37,100749.5,3,0,0,1,0,0,1.4238527540982078,1,0,0,0,0.0,0.0,0,0,0
498,0,31,10,13892.57,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
850,1,22,2,9684.52,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
628,0,51,3,40546.15,123981.31,2,1,1,0,0,0,3.057782551487626,1,0,0,2,0.0,0.0,0,0,0
539,0,34,4,136603.42,91622.42,1,1,1,0,1,0,0.6707183465831236,0,0,1,1,91622.42,136603.42,1,0,0
732,1,36,7,133172.48,126195.81,1,1,1,0,0,0,0.9476117738439652,1,0,1,1,0.0,0.0,0,0,0
715,1,41,4,152821.12,94267.9,1,1,1,1,0,0,0.6168512572084277,0,0,1,1,0.0,0.0,0,0,0
651,1,40,4,147715.83,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
813,1,34,0,43169.15,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
692,1,29,4,76755.99,0.0,1,0,0,1,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
756,0,39,3,73406.04,100717.85,3,1,1,1,1,0,1.3720648873035517,1,0,0,3,100717.85,73406.04,0,0,0
543,1,36,6,176728.28,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
790,0,26,4,98309.27,141581.71,2,0,0,0,0,0,1.4401664258111162,1,0,0,0,0.0,0.0,0,0,0
494,1,38,7,6203.66,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
850,0,39,2,176791.27,148586.64,1,1,1,0,0,0,0.8404636722163941,1,0,1,1,0.0,0.0,0,0,0
703,1,29,9,50679.48,0.0,2,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
432,1,38,7,150580.88,0.0,2,0,0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
512,0,32,2,80120.19,123403.85,2,0,0,0,1,0,1.5402341157703197,1,0,0,0,123403.85,80120.19,1,1,1
589,1,28,7,151645.96,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
514,0,46,3,55072.32,106511.85,1,0,0,0,0,0,1.934036009378214,1,0,0,0,0.0,0.0,0,0,0
678,0,38,2,115068.99,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
420,0,34,1,149471.13,135549.9,1,0,0,1,1,0,0.9068634190428613,1,0,1,0,135549.9,149471.13,1,1,1
679,1,38,7,46522.68,110555.37,2,0,0,0,1,0,2.3763757805870167,1,0,0,0,110555.37,46522.68,0,1,1
595,1,31,4,189995.86,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
713,0,52,0,46369.57,185891.54,1,1,1,1,0,0,4.008912310379415,1,0,0,1,0.0,0.0,0,0,0
833,1,59,1,30722.52,130854.59,1,1,1,1,1,0,4.2592401274374625,1,0,0,1,130854.59,30722.52,0,0,0
690,0,42,3,70810.6,92578.14,2,0,0,0,0,0,1.307405106015201,0,0,0,0,0.0,0.0,0,0,0
731,0,21,8,106663.46,132312.06,1,0,0,1,1,0,1.2404628539145457,1,0,1,0,132312.06,106663.46,0,1,1
608,0,62,8,175836.03,144976.5,1,0,0,1,0,0,0.8244982555622986,1,0,1,0,0.0,0.0,0,0,0
479,1,48,5,85646.41,87070.23,1,1,1,0,0,1,1.0166243979169705,0,0,0,1,0.0,0.0,0,0,0
519,1,42,8,101485.72,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
731,0,47,1,191734.67,115414.19,3,0,0,1,0,0,0.6019474203596042,1,0,1,0,0.0,0.0,0,0,0
